id,specilization_name,college_dunia_link,target_study_link,careers_360_link,course_id,status,is_deleted,created_on,created_by,updated_by,updated_on,spec_normalized
1469,TEXTILE TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tt
1469,TEXTILE TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,t t
1469,TEXTILE TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1472,PACKAGING TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,packaging technology
1472,PACKAGING TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t
1472,PACKAGING TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt
1472,PACKAGING TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1474,MINING ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me
1474,MINING ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e
1474,MINING ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mining engineering
1476,PLASTIC MOULD TECHNOLOGY (DPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pmt(
1476,PLASTIC MOULD TECHNOLOGY (DPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastic mould technology (dpmt)
1476,PLASTIC MOULD TECHNOLOGY (DPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p m t (
1476,PLASTIC MOULD TECHNOLOGY (DPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1477,PLASTIC TECHNOLOGY (DPT/PDPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt(
1477,PLASTIC TECHNOLOGY (DPT/PDPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastic technology (dpt/pdpt)
1477,PLASTIC TECHNOLOGY (DPT/PDPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1477,PLASTIC TECHNOLOGY (DPT/PDPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t (
1478,PLASTICS PROCESSING AND TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p p a t
1478,PLASTICS PROCESSING AND TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics processing and testing
1478,PLASTICS PROCESSING AND TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ppat
1480,PETROLEUM TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt
1480,PETROLEUM TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,petroleum technology
1480,PETROLEUM TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t
1480,PETROLEUM TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1485,MBA(INFORMATION MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mm
1485,MBA(INFORMATION MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mba(information management)
1485,MBA(INFORMATION MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m m
1485,MBA(INFORMATION MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eces engineering
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ecs engineering
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eace
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e a c e
1487,ELECTRONICS AND COMMUNICATIONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics and communications engineering
1491,CHEMICAL TECHNOLOGY(RUBBER / PLASTIC),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ct/p
1491,CHEMICAL TECHNOLOGY(RUBBER / PLASTIC),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,chemical technology(rubber / plastic)
1491,CHEMICAL TECHNOLOGY(RUBBER / PLASTIC),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c t / p
1491,CHEMICAL TECHNOLOGY(RUBBER / PLASTIC),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1493,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electrical and electronics engineering
1493,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eaee
1493,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e a e e
1494,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eaie
1494,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e a i e
1494,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics and instrumentation engineering
1495,ENVIRONMENTAL ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1495,ENVIRONMENTAL ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,environmental engineering and management
1495,ENVIRONMENTAL ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eeam
1495,ENVIRONMENTAL ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e e a m
1496,GEO INFORMATICS,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,g i
1496,GEO INFORMATICS,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,geo informatics
1496,GEO INFORMATICS,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,gi
1497,HEAT POWER ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,heat power engineering
1497,HEAT POWER ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,h p e
1497,HEAT POWER ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hpe
1498,HYDRAULICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,h e
1498,HYDRAULICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hydraulics engineering
1498,HYDRAULICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,he
1499,INDUSTRIAL METALLURGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,im
1499,INDUSTRIAL METALLURGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,industrial metallurgy
1499,INDUSTRIAL METALLURGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i m
1500,INDUSTRIAL POLLUTION CONTROL,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i p c
1500,INDUSTRIAL POLLUTION CONTROL,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,industrial pollution control
1500,INDUSTRIAL POLLUTION CONTROL,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ipc
1502,MARINE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me
1502,MARINE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e
1502,MARINE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,marine engineering
1503,MECHANICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me
1503,MECHANICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e
1503,MECHANICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mechanical engineering
1504,MICROWAVE AND RADAR ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,microwave and radar engineering
1504,MICROWAVE AND RADAR ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m a r e
1504,MICROWAVE AND RADAR ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mare
1514,INFRASTRUCTURE ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,infrastructure engineering and management
1514,INFRASTRUCTURE ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1514,INFRASTRUCTURE ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ieam
1514,INFRASTRUCTURE ENGINEERING AND MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i e a m
1516,COMMUNICATION AND COMPUTER NETWORKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,communication and computer networking
1516,COMMUNICATION AND COMPUTER NETWORKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c a c n
1516,COMMUNICATION AND COMPUTER NETWORKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cacn
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,csml
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cs ai ml
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,csai
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cs and engineering (artificial intelligence )
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,csaiml
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer science and engineering (ai )
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,csae(i)
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cs artificial intelligence machine learning
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c s a e ( i )
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,comp sci and engineering (artificial intelligence )
1517,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE ),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer science and engineering (artificial intelligence )
1520,SIGNAL PROCESSING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,sp
1520,SIGNAL PROCESSING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,signal processing
1520,SIGNAL PROCESSING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,s p
1521,WATER RESOURCE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,w r e
1521,WATER RESOURCE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,wre
1521,WATER RESOURCE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,water resource engineering
1522,CERAMIC ENGINEERING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ceat
1522,CERAMIC ENGINEERING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c e a t
1522,CERAMIC ENGINEERING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ceramic engineering and technology
1522,CERAMIC ENGINEERING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1526,3-D ANIMATION & GRAPHICS,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,3-d animation & graphics
1526,3-D ANIMATION & GRAPHICS,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,3a&g
1526,3-D ANIMATION & GRAPHICS,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,3 a & g
1527,MICROWAVE AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mace
1527,MICROWAVE AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,microwave and communication engineering
1527,MICROWAVE AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m a c e
1528,CIVIL ENGINEERING (2 SHIFT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,civil engineering (2 shift)
1528,CIVIL ENGINEERING (2 SHIFT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ce(s
1528,CIVIL ENGINEERING (2 SHIFT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c e ( s
1528,CIVIL ENGINEERING (2 SHIFT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ce (2 shift)
1529,COMPUTER SCIENCE AND ENGINEERING (IOT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cs and engineering (iot)
1529,COMPUTER SCIENCE AND ENGINEERING (IOT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,comp sci and engineering (iot)
1529,COMPUTER SCIENCE AND ENGINEERING (IOT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,csae(
1529,COMPUTER SCIENCE AND ENGINEERING (IOT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer science and engineering (iot)
1529,COMPUTER SCIENCE AND ENGINEERING (IOT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c s a e (
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,"mba(artificial intelligence, ml and deep learning)"
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mimladl
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ai machine learning
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,artificial intelligence ml
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,"mba(ai, machine learning and deep learning)"
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ai ml
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,"mba(artificial intelligence, machine learning and deep learning)"
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,aiml
1530,"MBA(ARTIFICIAL INTELLIGENCE, MACHINE LEARNING AND DEEP  LEARNING)",,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m i m l a d l
1531,ADVANCED DIE & MOULD MAKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ad&mm
1531,ADVANCED DIE & MOULD MAKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advanced die & mould making
1531,ADVANCED DIE & MOULD MAKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a d & m m
1532,ADVANCED MECHATRONICS & INDUSTRIAL AUTOMATION,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advanced mechatronics & industrial automation
1532,ADVANCED MECHATRONICS & INDUSTRIAL AUTOMATION,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a m & i a
1532,ADVANCED MECHATRONICS & INDUSTRIAL AUTOMATION,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,am&ia
1534,ELECTRONICS COMMUNICATION  AND INSTRUMENTATION ENGG,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics communication and instrumentation engg
1534,ELECTRONICS COMMUNICATION  AND INSTRUMENTATION ENGG,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1534,ELECTRONICS COMMUNICATION  AND INSTRUMENTATION ENGG,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e c a i e
1534,ELECTRONICS COMMUNICATION  AND INSTRUMENTATION ENGG,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1534,ELECTRONICS COMMUNICATION  AND INSTRUMENTATION ENGG,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
1534,ELECTRONICS COMMUNICATION  AND INSTRUMENTATION ENGG,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ecaie
1535,OPTOELECTRONICS & COMMUNICATION,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,o&c
1535,OPTOELECTRONICS & COMMUNICATION,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1535,OPTOELECTRONICS & COMMUNICATION,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1535,OPTOELECTRONICS & COMMUNICATION,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,optoelectronics & communication
1535,OPTOELECTRONICS & COMMUNICATION,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
1535,OPTOELECTRONICS & COMMUNICATION,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,o & c
1536,BUSINESS ADMINISTRATION,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mba
1536,BUSINESS ADMINISTRATION,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bba
1536,BUSINESS ADMINISTRATION,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ba
1536,BUSINESS ADMINISTRATION,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,business administration
1536,BUSINESS ADMINISTRATION,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,b a
1537,COSMETOLOGY,,,,153,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cosmetology
1538,GARMENT & FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,g & f t
1538,GARMENT & FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,g&ft
1538,GARMENT & FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,garment & fashion technology
1538,GARMENT & FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1540,COMPUTER INTEGRATED MANUFACTURING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer integrated manufacturing
1540,COMPUTER INTEGRATED MANUFACTURING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c i m
1540,COMPUTER INTEGRATED MANUFACTURING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cim
1541,ENVIRONMENTAL SCIENCE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,esae
1541,ENVIRONMENTAL SCIENCE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e s a e
1541,ENVIRONMENTAL SCIENCE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,environmental science and engineering
1542,SOIL AND WATER CONSERVATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,s a w c e
1542,SOIL AND WATER CONSERVATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,sawce
1542,SOIL AND WATER CONSERVATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,soil and water conservation engineering
1543,THERMAL AND FLUID ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,thermal and fluid engineering
1543,THERMAL AND FLUID ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,t a f e
1543,THERMAL AND FLUID ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tafe
1544,WATER RESOURCE MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,wrm
1544,WATER RESOURCE MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1544,WATER RESOURCE MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,w r m
1544,WATER RESOURCE MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,water resource management
1546,PLASTIC TECHNOLOGY (DPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt(
1546,PLASTIC TECHNOLOGY (DPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1546,PLASTIC TECHNOLOGY (DPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastic technology (dpt)
1546,PLASTIC TECHNOLOGY (DPT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t (
1547,PLASTICS PROCESSING & TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pp&t
1547,PLASTICS PROCESSING & TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p p & t
1547,PLASTICS PROCESSING & TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics processing & testing
1550,PLASTICS MOULD DESIGN,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pmd
1550,PLASTICS MOULD DESIGN,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p m d
1550,PLASTICS MOULD DESIGN,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics mould design
1551,PLASTIC MOULD TECHNOLOGY (DPMT/PDPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pmt(
1551,PLASTIC MOULD TECHNOLOGY (DPMT/PDPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastic mould technology (dpmt/pdpmt)
1551,PLASTIC MOULD TECHNOLOGY (DPMT/PDPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p m t (
1551,PLASTIC MOULD TECHNOLOGY (DPMT/PDPMT),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1552,PLASTICS PROCESSING & TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pp&t
1552,PLASTICS PROCESSING & TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p p & t
1552,PLASTICS PROCESSING & TESTING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics processing & testing
1553,PLASTIC TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt
1553,PLASTIC TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t
1553,PLASTIC TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastic technology
1553,PLASTIC TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1554,PLASTICS TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics technology
1554,PLASTICS TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t
1554,PLASTICS TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt
1554,PLASTICS TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1556,PLASTICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p e
1556,PLASTICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pe
1556,PLASTICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics engineering
1560,FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,f t
1560,FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ft
1560,FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,fashion technology
1560,FASHION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
